Time,Channel A
(ms),(mV)

26.41407984,1.81890300
26.41919984,-0.03662221
26.42431984,3.67442800
26.42943984,1.81890300
26.43455984,-1.89214800
26.43967984,-5.60319800
26.44479984,-1.89214800
26.44991984,1.81890300
26.45503984,3.67442800
26.46015984,5.52995400
26.46527984,-0.03662221
26.47039984,-1.89214800
26.47551984,-3.74767300
26.48063984,-1.89214800
26.48575984,-1.89214800
26.49087984,-0.03662221
26.49599984,3.67442800
26.50111984,5.52995400
26.50623984,1.81890300
26.51135984,-5.60319800
26.51647984,-1.89214800
26.52159984,1.81890300
26.52671984,1.81890300
26.53183984,1.81890300
26.53695984,9.24100500
26.54207984,-1.89214800
26.54719984,-5.60319800
26.55231984,-1.89214800
26.55743984,-1.89214800
26.56255984,1.81890300
26.56767984,1.81890300
26.57279984,3.67442800
26.57791984,3.67442800
26.58303984,-3.74767300
26.58815984,-3.74767300
26.59327984,3.67442800
26.59839984,-1.89214800
26.60351984,1.81890300
26.60863984,7.38547900
26.61375984,-0.03662221
26.61887984,-1.89214800
26.62399984,-11.16978000
26.62911984,1.81890300
26.63423984,1.81890300
26.63935984,-0.03662221
26.64447984,7.38547900
26.64959984,1.81890300
26.65471984,1.81890300
26.65983984,-3.74767300
26.66495984,-3.74767300
26.67007984,5.52995400
26.67519984,5.52995400
26.68031984,3.67442800
26.68543984,-3.74767300
26.69055984,1.81890300
26.69567984,-5.60319800
26.70079984,-7.45872400
26.70591984,5.52995400
26.71103984,-0.03662221
26.71615984,3.67442800
26.72127984,5.52995400
26.72639984,-1.89214800
26.73151984,-0.03662221
26.73663984,-3.74767300
26.74175984,5.52995400
26.74687984,-0.03662221
26.75199984,5.52995400
26.75711984,5.52995400
26.76223984,-1.89214800
26.76735984,-5.60319800
26.77247984,-5.60319800
26.77759984,1.81890300
26.78271984,-0.03662221
26.78783984,5.52995400
26.79295984,5.52995400
26.79807984,-1.89214800
26.80319984,-1.89214800
26.80831984,1.81890300
26.81343984,-1.89214800
26.81855984,1.81890300
26.82367984,3.67442800
26.82879984,7.38547900
26.83391984,-1.89214800
26.83903984,-5.60319800
26.84415984,-1.89214800
26.84927984,-5.60319800
26.85439984,1.81890300
26.85951984,5.52995400
26.86463984,3.67442800
26.86975984,-1.89214800
26.87487984,-0.03662221
26.87999984,-1.89214800
26.88511984,-1.89214800
26.89023984,5.52995400
26.89535984,1.81890300
26.90047984,5.52995400
26.90559984,1.81890300
26.91071984,-1.89214800
26.91583984,-5.60319800
26.92095984,-3.74767300
26.92607984,-0.03662221
26.93119984,1.81890300
26.93631984,5.52995400
26.94143984,3.67442800
26.94655984,-1.89214800
26.95167984,-3.74767300
26.95679984,1.81890300
26.96191984,-1.89214800
26.96703984,5.52995400
26.97215984,5.52995400
26.97727984,-1.89214800
26.98239984,-0.03662221
26.98751984,-9.31424900
26.99263984,-1.89214800
26.99775984,1.81890300
27.00287984,-1.89214800
27.00799984,9.24100500
27.01311984,-0.03662221
27.01823984,-1.89214800
27.02335984,1.81890300
27.02847984,-1.89214800
27.03359984,-3.74767300
27.03871984,7.38547900
27.04383984,-1.89214800
27.04895984,5.52995400
27.05407984,-0.03662221
27.05919984,-9.31424900
27.06431984,-0.03662221
27.06943984,-1.89214800
27.07455984,-1.89214800
27.07967984,3.67442800
27.08479984,5.52995400
27.08991984,-1.89214800
27.09503984,-0.03662221
27.10015984,5.52995400
27.10527984,-5.60319800
27.11039984,-1.89214800
27.11551984,5.52995400
27.12063984,5.52995400
27.12575984,3.67442800
27.13087984,-7.45872400
27.13599984,-1.89214800
27.14111984,-1.89214800
27.14623984,1.81890300
27.15135983,1.81890300
27.15647983,1.81890300
27.16159983,1.81890300
27.16671983,-1.89214800
27.17183983,-1.89214800
27.17695983,-1.89214800
27.18207983,-0.03662221
27.18719983,1.81890300
27.19231983,5.52995400
27.19743983,5.52995400
27.20255983,-1.89214800
27.20767983,-13.02530000
27.21279983,1.81890300
27.21791983,5.52995400
27.22303983,-0.03662221
27.22815983,1.81890300
27.23327983,5.52995400
27.23839983,1.81890300
27.24351983,-1.89214800
27.24863983,-1.89214800
27.25375983,1.81890300
27.25887983,3.67442800
27.26399983,1.81890300
27.26911983,3.67442800
27.27423983,-1.89214800
27.27935983,-7.45872400
27.28447983,-5.60319800
27.28959983,3.67442800
27.29471983,-0.03662221
27.29983983,1.81890300
27.30495983,9.24100500
27.31007983,-1.89214800
27.31519983,-1.89214800
27.32031983,-1.89214800
27.32543983,-1.89214800
27.33055983,1.81890300
27.33567983,-0.03662221
27.34079983,7.38547900
27.34591983,-0.03662221
27.35103983,-5.60319800
27.35615983,-7.45872400
27.36127983,1.81890300
27.36639983,5.52995400
27.37151983,-3.74767300
27.37663983,1.81890300
27.38175983,5.52995400
27.38687983,-0.03662221
27.39199983,-7.45872400
27.39711983,-1.89214800
27.40223983,3.67442800
27.40735983,-1.89214800
27.41247983,5.52995400
27.41759983,1.81890300
27.42271983,-7.45872400
27.42783983,1.81890300
27.43295983,-3.74767300
27.43807983,1.81890300
27.44319983,-5.60319800
27.44831983,9.24100500
27.45343983,1.81890300
27.45855983,1.81890300
27.46367983,-3.74767300
27.46879983,-3.74767300
27.47391983,-1.89214800
27.47903983,3.67442800
27.48415983,1.81890300
27.48927983,-0.03662221
27.49439983,-1.89214800
27.49951983,-5.60319800
27.50463983,-7.45872400
27.50975983,1.81890300
27.51487983,1.81890300
27.51999983,1.81890300
27.52511983,3.67442800
27.53023983,1.81890300
27.53535983,-5.60319800
27.54047983,-3.74767300
27.54559983,1.81890300
27.55071983,1.81890300
27.55583983,1.81890300
27.56095983,-0.03662221
27.56607983,3.67442800
27.57119983,-1.89214800
27.57631983,-11.16978000
27.58143983,5.52995400
27.58655983,1.81890300
27.59167983,1.81890300
27.59679983,7.38547900
27.60191983,1.81890300
27.60703983,-5.60319800
27.61215983,-5.60319800
27.61727983,3.67442800
27.62239983,-0.03662221
27.62751983,1.81890300
27.63263983,1.81890300
27.63775983,-0.03662221
27.64287983,-1.89214800
27.64799983,-11.16978000
27.65311983,1.81890300
27.65823983,5.52995400
27.66335983,-0.03662221
27.66847983,3.67442800
27.67359983,3.67442800
27.67871983,1.81890300
27.68383983,-5.60319800
27.68895983,-1.89214800
27.69407983,3.67442800
27.69919983,-1.89214800
27.70431983,5.52995400
27.70943983,-0.03662221
27.71455983,-1.89214800
27.71967983,-7.45872400
27.72479983,-5.60319800
27.72991983,5.52995400
27.73503983,-0.03662221
27.74015983,1.81890300
27.74527983,3.67442800
27.75039983,-0.03662221
27.75551983,-3.74767300
27.76063983,-5.60319800
27.76575983,3.67442800
27.77087983,-1.89214800
27.77599983,1.81890300
27.78111983,5.52995400
27.78623983,-0.03662221
27.79135983,-11.16978000
27.79647983,-1.89214800
27.80159983,1.81890300
27.80671983,1.81890300
27.81183983,5.52995400
27.81695983,1.81890300
27.82207983,1.81890300
27.82719983,-1.89214800
27.83231983,-5.60319800
27.83743983,-0.03662221
27.84255983,5.52995400
27.84767983,3.67442800
27.85279983,3.67442800
27.85791983,-5.60319800
27.86303983,-1.89214800
27.86815983,-3.74767300
27.87327983,-7.45872400
27.87839983,1.81890300
27.88351983,-1.89214800
27.88863983,1.81890300
27.89375983,-0.03662221
27.89887983,-1.89214800
27.90399983,-1.89214800
27.90911983,-1.89214800
27.91423983,1.81890300
27.91935983,1.81890300
27.92447983,7.38547900
27.92959983,-0.03662221
27.93471983,-3.74767300
27.93983983,-0.03662221
27.94495983,-5.60319800
27.95007983,-1.89214800
27.95519983,5.52995400
27.96031983,3.67442800
27.96543983,-1.89214800
27.97055983,5.52995400
27.97567983,-5.60319800
27.98079983,-5.60319800
27.98591983,5.52995400
27.99103983,3.67442800
27.99615983,3.67442800
28.00127983,3.67442800
28.00639983,-7.45872400
28.01151983,-3.74767300
28.01663983,-3.74767300
28.02175983,-3.74767300
28.02687983,5.52995400
28.03199983,1.81890300
28.03711983,1.81890300
28.04223983,3.67442800
28.04735983,-1.89214800
28.05247983,-5.60319800
28.05759983,5.52995400
28.06271983,3.67442800
28.06783983,1.81890300
28.07295983,3.67442800
28.07807983,1.81890300
28.08319983,-5.60319800
28.08831983,-7.45872400
28.09343983,1.81890300
28.09855983,-0.03662221
28.10367983,-1.89214800
28.10879983,5.52995400
28.11391983,-1.89214800
28.11903983,-1.89214800
28.12415983,-1.89214800
28.12927983,-1.89214800
28.13439983,1.81890300
28.13951983,1.81890300
28.14463983,9.24100500
28.14975983,-1.89214800
28.15487983,-5.60319800
28.15999983,-1.89214800
28.16511983,-5.60319800
28.17023983,-1.89214800
28.17535983,5.52995400
28.18047983,5.52995400
28.18559983,-1.89214800
28.19071983,-0.03662221
28.19583983,-3.74767300
28.20095983,1.81890300
28.20607983,1.81890300
28.21119983,-1.89214800
28.21631983,5.52995400
28.22143983,5.52995400
28.22655983,-1.89214800
28.23167983,-9.31424900
28.23679983,-1.89214800
28.24191983,3.67442800
28.24703983,-3.74767300
28.25215983,5.52995400
28.25727983,5.52995400
28.26239983,-5.60319800
28.26751983,-3.74767300
28.27263983,-3.74767300
28.27775983,-0.03662221
28.28287983,5.52995400
28.28799983,1.81890300
28.29311983,1.81890300
28.29823983,1.81890300
28.30335983,-5.60319800
28.30847983,-1.89214800
28.31359983,-7.45872400
28.31871983,-0.03662221
28.32383983,5.52995400
28.32895983,5.52995400
28.33407983,-1.89214800
28.33919983,-5.60319800
28.34431983,-0.03662221
28.34943983,-1.89214800
28.35455983,1.81890300
28.35967983,1.81890300
28.36479983,5.52995400
28.36991983,1.81890300
28.37503983,-5.60319800
28.38015983,-1.89214800
28.38527983,-5.60319800
28.39039983,-5.60319800
28.39551983,5.52995400
28.40063983,3.67442800
28.40575983,-1.89214800
28.41087983,-0.03662221
28.41599983,-3.74767300
28.42111983,-3.74767300
28.42623983,5.52995400
28.43135983,-0.03662221
28.43647983,-0.03662221
28.44159983,3.67442800
28.44671983,-7.45872400
28.45183983,-5.60319800
28.45695983,-1.89214800
28.46207983,-1.89214800
28.46719983,1.81890300
28.47231983,5.52995400
28.47743983,5.52995400
28.48255983,-3.74767300
28.48767983,-5.60319800
28.49279983,-3.74767300
28.49791983,1.81890300
28.50303983,1.81890300
28.50815983,-1.89214800
28.51327983,5.52995400
28.51839983,-5.60319800
28.52351983,-5.60319800
28.52863983,-3.74767300
28.53375983,-0.03662221
28.53887983,1.81890300
28.54399983,1.81890300
28.54911983,5.52995400
28.55423983,1.81890300
28.55935983,-1.89214800
28.56447983,-5.60319800
28.56959983,1.81890300
28.57471983,5.52995400
28.57983983,1.81890300
28.58495983,1.81890300
28.59007983,-1.89214800
28.59519983,-5.60319800
28.60031983,-5.60319800
28.60543983,-3.74767300
28.61055983,-0.03662221
28.61567983,1.81890300
28.62079983,3.67442800
28.62591983,-0.03662221
28.63103983,-1.89214800
28.63615983,-7.45872400
28.64127983,-0.03662221
28.64639983,-3.74767300
28.65151983,3.67442800
28.65663983,3.67442800
28.66175983,1.81890300
28.66687983,-0.03662221
28.67199983,-5.60319800
28.67711983,-11.16978000
28.68223983,1.81890300
28.68735983,3.67442800
28.69247983,-0.03662221
28.69759983,5.52995400
28.70271983,-3.74767300
28.70783983,-3.74767300
28.71295983,-3.74767300
28.71807983,3.67442800
28.72319983,3.67442800
28.72831983,-0.03662221
28.73343983,-3.74767300
28.73855983,5.52995400
28.74367983,-7.45872400
28.74879983,-9.31424900
28.75391983,-1.89214800
28.75903983,-0.03662221
28.76415983,1.81890300
28.76927983,5.52995400
28.77439983,1.81890300
28.77951983,-9.31424900
28.78463983,-0.03662221
28.78975983,1.81890300
28.79487983,-1.89214800
28.79999982,7.38547900
28.80511982,3.67442800
28.81023982,1.81890300
28.81535982,-9.31424900
28.82047982,-1.89214800
28.82559982,-1.89214800
28.83071982,-1.89214800
28.83583982,1.81890300
28.84095982,3.67442800
28.84607982,-0.03662221
28.85119982,-1.89214800
28.85631982,-5.60319800
28.86143982,-0.03662221
28.86655982,-1.89214800
28.87167982,1.81890300
28.87679982,5.52995400
28.88191982,-3.74767300
28.88703982,1.81890300
28.89215982,-7.45872400
28.89727982,-5.60319800
28.90239982,1.81890300
28.90751982,-0.03662221
28.91263982,5.52995400
28.91775982,-1.89214800
28.92287982,1.81890300
28.92799982,-1.89214800
28.93311982,-9.31424900
28.93823982,1.81890300
28.94335982,5.52995400
28.94847982,1.81890300
28.95359982,-0.03662221
28.95871982,1.81890300
28.96383982,-9.31424900
28.96895982,-9.31424900
28.97407982,5.52995400
28.97919982,-1.89214800
28.98431982,5.52995400
28.98943982,5.52995400
28.99455982,-3.74767300
28.99967982,-0.03662221
29.00479982,-5.60319800
29.00991982,1.81890300
29.01503982,1.81890300
29.02015982,1.81890300
29.02527982,7.38547900
29.03039982,-3.74767300
29.03551982,-3.74767300
29.04063982,-5.60319800
29.04575982,-1.89214800
29.05087982,-1.89214800
29.05599982,7.38547900
29.06111982,5.52995400
29.06623982,-1.89214800
29.07135982,-1.89214800
29.07647982,-5.60319800
29.08159982,-3.74767300
29.08671982,7.38547900
29.09183982,-3.74767300
29.09695982,1.81890300
29.10207982,5.52995400
29.10719982,-5.60319800
29.11231982,-9.31424900
29.11743982,-1.89214800
29.12255982,-1.89214800
29.12767982,5.52995400
29.13279982,1.81890300
29.13791982,1.81890300
29.14303982,-1.89214800
29.14815982,-5.60319800
29.15327982,-0.03662221
29.15839982,-1.89214800
29.16351982,1.81890300
29.16863982,5.52995400
29.17375982,1.81890300
29.17887982,-7.45872400
29.18399982,-5.60319800
29.18911982,-1.89214800
29.19423982,1.81890300
29.19935982,-0.03662221
29.20447982,3.67442800
29.20959982,5.52995400
29.21471982,-1.89214800
29.21983982,-7.45872400
29.22495982,-1.89214800
29.23007982,1.81890300
29.23519982,1.81890300
29.24031982,1.81890300
29.24543982,5.52995400
29.25055982,-1.89214800
29.25567982,-5.60319800
29.26079982,-1.89214800
29.26591982,-1.89214800
29.27103982,-1.89214800
29.27615982,5.52995400
29.28127982,5.52995400
29.28639982,-3.74767300
29.29151982,-3.74767300
29.29663982,-5.60319800
29.30175982,-1.89214800
29.30687982,1.81890300
29.31199982,3.67442800
29.31711982,3.67442800
29.32223982,1.81890300
29.32735982,-0.03662221
29.33247982,-7.45872400
29.33759982,-3.74767300
29.34271982,3.67442800
29.34783982,-0.03662221
29.35295982,5.52995400
29.35807982,-1.89214800
29.36319982,-1.89214800
29.36831982,-1.89214800
29.37343982,-5.60319800
29.37855982,3.67442800
29.38367982,3.67442800
29.38879982,1.81890300
29.39391982,1.81890300
29.39903982,-5.60319800
29.40415982,-1.89214800
29.40927982,-3.74767300
29.41439982,-1.89214800
29.41951982,3.67442800
29.42463982,3.67442800
29.42975982,3.67442800
29.43487982,-1.89214800
29.43999982,-7.45872400
29.44511982,-5.60319800
29.45023982,3.67442800
29.45535982,-1.89214800
29.46047982,9.24100500
29.46559982,5.52995400
29.47071982,-5.60319800
29.47583982,-3.74767300
29.48095982,-1.89214800
29.48607982,-1.89214800
29.49119982,1.81890300
29.49631982,1.81890300
29.50143982,3.67442800
29.50655982,3.67442800
29.51167982,-5.60319800
29.51679982,-3.74767300
29.52191982,3.67442800
29.52703982,1.81890300
29.53215982,5.52995400
29.53727982,3.67442800
29.54239982,-1.89214800
29.54751982,-7.45872400
29.55263982,-1.89214800
29.55775982,-5.60319800
29.56287982,-1.89214800
29.56799982,5.52995400
29.57311982,1.81890300
29.57823982,5.52995400
29.58335982,-7.45872400
29.58847982,-1.89214800
29.59359982,1.81890300
29.59871982,1.81890300
29.60383982,5.52995400
29.60895982,1.81890300
29.61407982,3.67442800
29.61919982,-5.60319800
29.62431982,-7.45872400
29.62943982,-3.74767300
29.63455982,-0.03662221
29.63967982,3.67442800
29.64479982,5.52995400
29.64991982,1.81890300
29.65503982,-1.89214800
29.66015982,-1.89214800
29.66527982,1.81890300
29.67039982,-1.89214800
29.67551982,-0.03662221
29.68063982,9.24100500
29.68575982,1.81890300
29.69087982,-1.89214800
29.69599982,-9.31424900
29.70111982,-7.45872400
29.70623982,-0.03662221
29.71135982,3.67442800
29.71647982,3.67442800
29.72159982,1.81890300
29.72671982,-0.03662221
29.73183982,-0.03662221
29.73695982,-3.74767300
29.74207982,1.81890300
29.74719982,5.52995400
29.75231982,1.81890300
29.75743982,3.67442800
29.76255982,1.81890300
29.76767982,-3.74767300
29.77279982,-7.45872400
29.77791982,-1.89214800
29.78303982,-3.74767300
29.78815982,9.24100500
29.79327982,-0.03662221
29.79839982,-3.74767300
29.80351982,5.52995400
29.80863982,-5.60319800
29.81375982,-3.74767300
29.81887982,7.38547900
29.82399982,1.81890300
29.82911982,5.52995400
29.83423982,1.81890300
29.83935982,-5.60319800
29.84447982,-5.60319800
29.84959982,-1.89214800
29.85471982,-1.89214800
29.85983982,-1.89214800
29.86495982,11.09653000
29.87007982,-3.74767300
29.87519982,1.81890300
29.88031982,-1.89214800
29.88543982,-5.60319800
29.89055982,5.52995400
29.89567982,-3.74767300
29.90079982,11.09653000
29.90591982,5.52995400
29.91103982,-7.45872400
29.91615982,-5.60319800
29.92127982,-3.74767300
29.92639982,3.67442800
29.93151982,-3.74767300
29.93663982,5.52995400
29.94175982,1.81890300
29.94687982,3.67442800
29.95199982,-3.74767300
29.95711982,-9.31424900
29.96223982,5.52995400
29.96735982,5.52995400
29.97247982,-0.03662221
29.97759982,3.67442800
29.98271982,-3.74767300
29.98783982,-1.89214800
29.99295982,-7.45872400
29.99807982,-0.03662221
30.00319982,1.81890300
30.00831982,5.52995400
30.01343982,3.67442800
30.01855982,1.81890300
30.02367982,-1.89214800
30.02879982,-5.60319800
30.03391982,1.81890300
30.03903982,5.52995400
30.04415982,-0.03662221
30.04927982,5.52995400
30.05439982,5.52995400
30.05951982,-7.45872400
30.06463982,-7.45872400
30.06975982,-3.74767300
30.07487982,-3.74767300
30.07999982,5.52995400
30.08511982,9.24100500
30.09023982,-3.74767300
30.09535982,-3.74767300
30.10047982,-0.03662221
30.10559982,-0.03662221
30.11071982,-0.03662221
30.11583982,-1.89214800
30.12095982,7.38547900
30.12607982,5.52995400
30.13119982,-7.45872400
30.13631982,-5.60319800
30.14143982,-0.03662221
30.14655982,-1.89214800
30.15167982,-1.89214800
30.15679982,9.24100500
30.16191982,-1.89214800
30.16703982,-1.89214800
30.17215982,-1.89214800
30.17727982,-5.60319800
30.18239982,1.81890300
30.18751982,1.81890300
30.19263982,3.67442800
30.19775982,5.52995400
30.20287982,-3.74767300
30.20799982,-5.60319800
30.21311982,-9.31424900
30.21823982,1.81890300
30.22335982,7.38547900
30.22847982,-1.89214800
30.23359982,5.52995400
30.23871982,1.81890300
30.24383982,-1.89214800
30.24895982,-1.89214800
30.25407982,-3.74767300
30.25919982,5.52995400
30.26431982,5.52995400
30.26943982,5.52995400
30.27455982,-1.89214800
30.27967982,-3.74767300
30.28479982,-7.45872400
30.28991982,-1.89214800
30.29503982,5.52995400
30.30015982,-0.03662221
30.30527982,3.67442800
30.31039982,1.81890300
30.31551982,-5.60319800
30.32063982,-3.74767300
30.32575982,-1.89214800
30.33087982,1.81890300
30.33599982,1.81890300
30.34111982,5.52995400
30.34623982,1.81890300
30.35135982,-5.60319800
30.35647982,-5.60319800
30.36159982,-1.89214800
30.36671982,1.81890300
30.37183982,3.67442800
30.37695982,3.67442800
30.38207982,5.52995400
30.38719982,-3.74767300
30.39231982,-1.89214800
30.39743982,-0.03662221
30.40255982,-1.89214800
30.40767982,5.52995400
30.41279982,5.52995400
30.41791982,-0.03662221
30.42303982,-1.89214800
30.42815982,-7.45872400
30.43327982,-9.31424900
30.43839982,5.52995400
30.44351981,-0.03662221
30.44863981,5.52995400
30.45375981,9.24100500
30.45887981,-5.60319800
30.46399981,-1.89214800
30.46911981,-0.03662221
30.47423981,-3.74767300
30.47935981,3.67442800
30.48447981,3.67442800
30.48959981,7.38547900
30.49471981,-3.74767300
30.49983981,-5.60319800
30.50495981,-3.74767300
30.51007981,-1.89214800
30.51519981,-0.03662221
30.52031981,3.67442800
30.52543981,1.81890300
30.53055981,5.52995400
30.53567981,-7.45872400
30.54079981,-5.60319800
30.54591981,-1.89214800
30.55103981,1.81890300
30.55615981,1.81890300
30.56127981,-0.03662221
30.56639981,5.52995400
30.57151981,-1.89214800
30.57663981,-13.02530000
30.58175981,-0.03662221
30.58687981,5.52995400
30.59199981,1.81890300
30.59711981,-1.89214800
30.60223981,1.81890300
30.60735981,1.81890300
30.61247981,-1.89214800
30.61759981,-7.45872400
30.62271981,1.81890300
30.62783981,5.52995400
30.63295981,-0.03662221
30.63807981,5.52995400
30.64319981,1.81890300
30.64831981,-9.31424900
30.65343981,-1.89214800
30.65855981,-1.89214800
30.66367981,1.81890300
30.66879981,7.38547900
30.67391981,3.67442800
30.67903981,-1.89214800
30.68415981,-5.60319800
30.68927981,-0.03662221
30.69439981,-3.74767300
30.69951981,1.81890300
30.70463981,9.24100500
30.70975981,-0.03662221
30.71487981,-0.03662221
30.71999981,-7.45872400
30.72511981,-3.74767300
30.73023981,-0.03662221
30.73535981,3.67442800
30.74047981,1.81890300
30.74559981,1.81890300
30.75071981,5.52995400
30.75583981,-1.89214800
30.76095981,-7.45872400
30.76607981,1.81890300
30.77119981,3.67442800
30.77631981,7.38547900
30.78143981,-0.03662221
30.78655981,5.52995400
30.79167981,-5.60319800
30.79679981,-5.60319800
30.80191981,3.67442800
30.80703981,1.81890300
30.81215981,-3.74767300
30.81727981,5.52995400
30.82239981,3.67442800
30.82751981,-1.89214800
30.83263981,-5.60319800
30.83775981,-1.89214800
30.84287981,1.81890300
30.84799981,3.67442800
30.85311981,7.38547900
30.85823981,3.67442800
30.86335981,-3.74767300
30.86847981,-7.45872400
30.87359981,-1.89214800
30.87871981,5.52995400
30.88383981,-3.74767300
30.88895981,5.52995400
30.89407981,7.38547900
30.89919981,-1.89214800
30.90431981,-3.74767300
30.90943981,-3.74767300
30.91455981,1.81890300
30.91967981,7.38547900
30.92479981,1.81890300
30.92991981,3.67442800
30.93503981,-1.89214800
30.94015981,-5.60319800
30.94527981,-3.74767300
30.95039981,-1.89214800
30.95551981,1.81890300
30.96063981,3.67442800
30.96575981,9.24100500
30.97087981,1.81890300
30.97599981,-5.60319800
30.98111981,-3.74767300
30.98623981,3.67442800
30.99135981,1.81890300
30.99647981,5.52995400
31.00159981,1.81890300
31.00671981,-0.03662221
31.01183981,-3.74767300
31.01695981,-7.45872400
31.02207981,1.81890300
31.02719981,-3.74767300
31.03231981,1.81890300
31.03743981,7.38547900
31.04255981,-0.03662221
31.04767981,1.81890300
31.05279981,-9.31424900
31.05791981,-1.89214800
31.06303981,5.52995400
31.06815981,1.81890300
31.07327981,5.52995400
31.07839981,1.81890300
31.08351981,-0.03662221
31.08863981,-5.60319800
31.09375981,-5.60319800
31.09887981,1.81890300
31.10399981,-0.03662221
31.10911981,3.67442800
31.11423981,3.67442800
31.11935981,-1.89214800
31.12447981,-5.60319800
31.12959981,-0.03662221
31.13471981,1.81890300
31.13983981,3.67442800
31.14495981,5.52995400
31.15007981,5.52995400
31.15519981,-1.89214800
31.16031981,-9.31424900
31.16543981,-0.03662221
31.17055981,-0.03662221
31.17567981,-0.03662221
31.18079981,5.52995400
31.18591981,-0.03662221
31.19103981,1.81890300
31.19615981,1.81890300
31.20127981,-5.60319800
31.20639981,-0.03662221
31.21151981,5.52995400
31.21663981,-1.89214800
31.22175981,5.52995400
31.22687981,-1.89214800
31.23199981,-5.60319800
31.23711981,-1.89214800
31.24223981,-3.74767300
31.24735981,1.81890300
31.25247981,9.24100500
31.25759981,1.81890300
31.26271981,-1.89214800
31.26783981,-0.03662221
31.27295981,-3.74767300
31.27807981,-1.89214800
31.28319981,5.52995400
31.28831981,1.81890300
31.29343981,1.81890300
31.29855981,1.81890300
31.30367981,-1.89214800
31.30879981,-5.60319800
31.31391981,-1.89214800
31.31903981,3.67442800
31.32415981,1.81890300
31.32927981,3.67442800
31.33439981,-0.03662221
31.33951981,-0.03662221
31.34463981,-5.60319800
31.34975981,-1.89214800
31.35487981,3.67442800
31.35999981,3.67442800
31.36511981,-3.74767300
31.37023981,3.67442800
31.37535981,-1.89214800
31.38047981,-9.31424900
31.38559981,-1.89214800
31.39071981,-1.89214800
31.39583981,1.81890300
31.40095981,1.81890300
31.40607981,11.09653000
31.41119981,-1.89214800
31.41631981,-3.74767300
31.42143981,-1.89214800
31.42655981,3.67442800
31.43167981,-1.89214800
31.43679981,-1.89214800
31.44191981,9.24100500
31.44703981,-3.74767300
31.45215981,-5.60319800
31.45727981,-1.89214800
31.46239981,-0.03662221
31.46751981,1.81890300
31.47263981,1.81890300
31.47775981,7.38547900
31.48287981,-1.89214800
31.48799981,-3.74767300
31.49311981,-1.89214800
31.49823981,-0.03662221
31.50335981,1.81890300
31.50847981,3.67442800
31.51359981,5.52995400
31.51871981,-1.89214800
31.52383981,-3.74767300
31.52895981,-3.74767300
31.53407981,-1.89214800
31.53919981,1.81890300
31.54431981,1.81890300
31.54943981,5.52995400
31.55455981,1.81890300
31.55967981,-5.60319800
31.56479981,-5.60319800
31.56991981,-0.03662221
31.57503981,-0.03662221
31.58015981,5.52995400
31.58527981,1.81890300
31.59039981,-1.89214800
31.59551981,1.81890300
31.60063981,-9.31424900
31.60575981,-1.89214800
31.61087981,-0.03662221
31.61599981,-0.03662221
31.62111981,1.81890300
31.62623981,5.52995400
31.63135981,1.81890300
31.63647981,-5.60319800
31.64159981,-1.89214800
31.64671981,5.52995400
31.65183981,-1.89214800
31.65695981,5.52995400
31.66207981,5.52995400
31.66719981,-3.74767300
31.67231981,-9.31424900
31.67743981,-1.89214800
31.68255981,-1.89214800
31.68767981,1.81890300
31.69279981,1.81890300
31.69791981,5.52995400
31.70303981,1.81890300
31.70815981,-3.74767300
31.71327981,-5.60319800
31.71839981,-0.03662221
31.72351981,3.67442800
31.72863981,5.52995400
31.73375981,1.81890300
31.73887981,-0.03662221
31.74399981,-7.45872400
31.74911981,-1.89214800
31.75423981,-1.89214800
31.75935981,-1.89214800
31.76447981,1.81890300
31.76959981,5.52995400
31.77471981,-1.89214800
31.77983981,-0.03662221
31.78495981,-1.89214800
31.79007981,-3.74767300
31.79519981,7.38547900
31.80031981,3.67442800
31.80543981,3.67442800
31.81055981,1.81890300
31.81567981,-5.60319800
31.82079981,-5.60319800
31.82591981,-1.89214800
31.83103981,-3.74767300
31.83615981,3.67442800
31.84127981,5.52995400
31.84639981,1.81890300
31.85151981,-1.89214800
31.85663981,-3.74767300
31.86175981,-0.03662221
31.86687981,-1.89214800
31.87199981,1.81890300
31.87711981,9.24100500
31.88223981,1.81890300
31.88735981,-5.60319800
31.89247981,-5.60319800
31.89759981,-1.89214800
31.90271981,-1.89214800
31.90783981,1.81890300
31.91295981,5.52995400
31.91807981,1.81890300
31.92319981,1.81890300
31.92831981,-0.03662221
31.93343981,-5.60319800
31.93855981,-1.89214800
31.94367981,5.52995400
31.94879981,1.81890300
31.95391981,5.52995400
31.95903981,-1.89214800
31.96415981,-5.60319800
31.96927981,-9.31424900
31.97439981,-0.03662221
31.97951981,1.81890300
31.98463981,1.81890300
31.98975981,5.52995400
31.99487981,-1.89214800
31.99999981,-1.89214800
32.00511981,-1.89214800
32.01023981,-1.89214800
32.01535981,1.81890300
32.02047981,1.81890300
32.02559981,5.52995400
32.03071981,1.81890300
32.03583981,-7.45872400
32.04095981,-1.89214800
32.04607981,-1.89214800
32.05119981,-3.74767300
32.05631981,5.52995400
32.06143981,5.52995400
32.06655981,-0.03662221
32.07167981,-0.03662221
32.07679981,-5.60319800
32.08191981,1.81890300
32.08703980,-0.03662221
32.09215980,5.52995400
32.09727980,1.81890300
32.10239980,1.81890300
32.10751980,-3.74767300
32.11263980,-7.45872400
32.11775980,-1.89214800
